Statistical profiling result from isolate-0x4d3c790-366793-v8.log, (51837 ticks, 2489 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      2    0.0%    0.0%  LazyCompile: *Readable.on node:internal/streams/readable:871:33
      2    0.0%    0.0%  LazyCompile: *Module._nodeModulePaths node:internal/modules/cjs/loader:620:37
      2    0.0%    0.0%  LazyCompile: *FastBuffer node:internal/buffer:958:14
      2    0.0%    0.0%  LazyCompile: *EventEmitter node:events:78:22
      2    0.0%    0.0%  LazyCompile: *ClassIsWrapper /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/class-is/index.js:35:31
      2    0.0%    0.0%  LazyCompile: *ClassIsWrapper /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/class-is/index.js:14:24
      2    0.0%    0.0%  LazyCompile: *BufferList /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-reader/node_modules/bl/BufferList.js:6:21
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:116:48
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/peer-store/address-book.js:299:24
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/dialer/dial-request.js:65:40
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:139:48
      2    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-kad-dht/src/rpc/index.js:71:35
      1    0.0%    0.0%  RegExp: ^\/|\\
      1    0.0%    0.0%  RegExp: ^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)$
      1    0.0%    0.0%  RegExp: ^((?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])[.]){3}(?:[0-9]|[1-9][0-9]|1[0-9][0-9]|2[0-4][0-9]|25[0-5])$
      1    0.0%    0.0%  LazyCompile: *writeU_Int16BE node:internal/buffer:830:24
      1    0.0%    0.0%  LazyCompile: *writeMessageB /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/handshakes/xx.js:35:18
      1    0.0%    0.0%  LazyCompile: *write node:buffer:642:12
      1    0.0%    0.0%  LazyCompile: *verify /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/rsa-class.js:21:16
      1    0.0%    0.0%  LazyCompile: *util.ByteStringBuffer.toHex /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/node-forge/lib/util.js:698:49
      1    0.0%    0.0%  LazyCompile: *util.ByteStringBuffer.putBytes /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/node-forge/lib/util.js:286:52
      1    0.0%    0.0%  LazyCompile: *util.ByteStringBuffer.getBytes /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/node-forge/lib/util.js:578:52
      1    0.0%    0.0%  LazyCompile: *util.ByteStringBuffer.getByte /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/node-forge/lib/util.js:438:51
      1    0.0%    0.0%  LazyCompile: *unmarshalPublicKey /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/index.js:49:28
      1    0.0%    0.0%  LazyCompile: *toString /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/index.js:62:50
      1    0.0%    0.0%  LazyCompile: *toString /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/node_modules/uint8arrays/to-string.js:35:19
      1    0.0%    0.0%  LazyCompile: *toInteger node:buffer:188:19
      1    0.0%    0.0%  LazyCompile: *toAbortableSource /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/abortable-iterator/index.js:5:27
      1    0.0%    0.0%  LazyCompile: *stringTuplesToString /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:76:31
      1    0.0%    0.0%  LazyCompile: *stringToStringTuples /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:36:31
      1    0.0%    0.0%  LazyCompile: *stringToStringTuples /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:39:31
      1    0.0%    0.0%  LazyCompile: *stringToBytes /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:218:24
      1    0.0%    0.0%  LazyCompile: *stringEncodingLength /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/src/compile/encodings/string.js:8:31
      1    0.0%    0.0%  LazyCompile: *sink /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-pair/index.js:9:16
      1    0.0%    0.0%  LazyCompile: *sign /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/rsa-class.js:61:14
      1    0.0%    0.0%  LazyCompile: *selectColor /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/debug/src/common.js:41:22
      1    0.0%    0.0%  LazyCompile: *secureInbound /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/noise.js:81:24
      1    0.0%    0.0%  LazyCompile: *resolve node:path:1012:10
      1    0.0%    0.0%  LazyCompile: *removeEventListener /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/event-target-shim/dist/event-target-shim.js:740:24
      1    0.0%    0.0%  LazyCompile: *remove node:internal/linkedlist:15:16
      1    0.0%    0.0%  LazyCompile: *readMessageC /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/handshakes/xx.js:80:17
      1    0.0%    0.0%  LazyCompile: *protoFromTuple /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:279:25
      1    0.0%    0.0%  LazyCompile: *onEnd /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-mplex/src/mplex.js:125:19
      1    0.0%    0.0%  LazyCompile: *nodeAddress /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/index.js:421:56
      1    0.0%    0.0%  LazyCompile: *next /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multistream-select/src/multistream.js:29:11
      1    0.0%    0.0%  LazyCompile: *next /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-pair/index.js:19:10
      1    0.0%    0.0%  LazyCompile: *newStream /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-interfaces/src/connection/connection.js:162:19
      1    0.0%    0.0%  LazyCompile: *maybeReadMore_ node:internal/streams/readable:605:24
      1    0.0%    0.0%  LazyCompile: *marshalPublicKey /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/index.js:70:26
      1    0.0%    0.0%  LazyCompile: *logCipherState /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/logger.js:40:24
      1    0.0%    0.0%  LazyCompile: *leaveKey /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/asn1.js/lib/asn1/base/reporter.js:42:48
      1    0.0%    0.0%  LazyCompile: *isInsideNodeModules node:internal/util:369:29
      1    0.0%    0.0%  LazyCompile: *isInfinity /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7416:13
      1    0.0%    0.0%  LazyCompile: *isBuffer node:buffer:510:36
      1    0.0%    0.0%  LazyCompile: *ipv4_check /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/private-ip/lib/index.js:8:20
      1    0.0%    0.0%  LazyCompile: *ip /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/ip-regex/index.js:29:12
      1    0.0%    0.0%  LazyCompile: *getSignal /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/abort-controller/dist/abort-controller.js:101:19
      1    0.0%    0.0%  LazyCompile: *get node:net:1677:6
      1    0.0%    0.0%  LazyCompile: *get node:internal/streams/duplex:94:8
      1    0.0%    0.0%  LazyCompile: *get /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/src/compile/decode.js:26:12
      1    0.0%    0.0%  LazyCompile: *fromRed /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/native/bn.js:1155:10
      1    0.0%    0.0%  LazyCompile: *fromBytes /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:238:20
      1    0.0%    0.0%  LazyCompile: *fromBigInt /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/native/bn.js:1628:13
      1    0.0%    0.0%  LazyCompile: *finish /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protobufjs/src/writer.js:448:42
      1    0.0%    0.0%  LazyCompile: *exports.xorCompare /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-kad-dht/src/utils.js:128:22
      1    0.0%    0.0%  LazyCompile: *exchange /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/handshake-xx.js:45:19
      1    0.0%    0.0%  LazyCompile: *equals /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/index.js:373:46
      1    0.0%    0.0%  LazyCompile: *enumDecode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/src/compile/index.js:88:40
      1    0.0%    0.0%  LazyCompile: *encryptAndHash /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/handshakes/abstract-handshake.js:57:19
      1    0.0%    0.0%  LazyCompile: *encode.single /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-pb-rpc/node_modules/it-length-prefixed/src/encode.js:49:17
      1    0.0%    0.0%  LazyCompile: *encode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/varint/encode.js:8:16
      1    0.0%    0.0%  LazyCompile: *encode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/node_modules/varint/encode.js:8:16
      1    0.0%    0.0%  LazyCompile: *encode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multibase/src/index.js:42:17
      1    0.0%    0.0%  LazyCompile: *encode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/node_modules/varint/encode.js:8:16
      1    0.0%    0.0%  LazyCompile: *enabled /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/debug/src/common.js:198:18
      1    0.0%    0.0%  LazyCompile: *dirname node:path:1171:10
      1    0.0%    0.0%  LazyCompile: *decodePayload /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/utils.js:48:23
      1    0.0%    0.0%  LazyCompile: *createUnsafeBuffer node:internal/buffer:1059:28
      1    0.0%    0.0%  LazyCompile: *createPool node:buffer:148:20
      1    0.0%    0.0%  LazyCompile: *consume /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bl/BufferList.js:194:49
      1    0.0%    0.0%  LazyCompile: *concat /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/uint8arrays/concat.js:9:17
      1    0.0%    0.0%  LazyCompile: *computePeerId /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/peer-id/src/index.js:222:23
      1    0.0%    0.0%  LazyCompile: *compare /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/xor-distance/index.js:10:33
      1    0.0%    0.0%  LazyCompile: *cleanPath /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:212:20
      1    0.0%    0.0%  LazyCompile: *bytesToString /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:173:24
      1    0.0%    0.0%  LazyCompile: *bytesEncodingLength /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/src/compile/encodings/bytes.js:10:30
      1    0.0%    0.0%  LazyCompile: *bytesEncode /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/protons/src/compile/encodings/bytes.js:15:22
      1    0.0%    0.0%  LazyCompile: *assign /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/err-code/index.js:3:16
      1    0.0%    0.0%  LazyCompile: *arrayEquals /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/k-bucket/index.js:39:22
      1    0.0%    0.0%  LazyCompile: *appendBuffer /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multistream-select/node_modules/bl/BufferList.js:255:60
      1    0.0%    0.0%  LazyCompile: *appendBuffer /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-reader/node_modules/bl/BufferList.js:255:60
      1    0.0%    0.0%  LazyCompile: *_take /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/streaming-iterables/dist/index.js:562:26
      1    0.0%    0.0%  LazyCompile: *_siftdown /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/heap/lib/heap.js:231:23
      1    0.0%    0.0%  LazyCompile: *_onDiscoveryPeer /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/index.js:632:20
      1    0.0%    0.0%  LazyCompile: *_isBufferList /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-reader/node_modules/bl/BufferList.js:388:61
      1    0.0%    0.0%  LazyCompile: *_getEncoder /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/asn1.js/lib/asn1/api.js:47:52
      1    0.0%    0.0%  LazyCompile: *_addListener node:events:397:22
      1    0.0%    0.0%  LazyCompile: *XPoint /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5621:14
      1    0.0%    0.0%  LazyCompile: *Timeout node:internal/timers:167:17
      1    0.0%    0.0%  LazyCompile: *Socket.read node:net:617:33
      1    0.0%    0.0%  LazyCompile: *Socket._destroy node:net:645:37
      1    0.0%    0.0%  LazyCompile: *Reporter /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/asn1.js/lib/asn1/base/reporter.js:5:18
      1    0.0%    0.0%  LazyCompile: *ReadableState node:internal/streams/readable:77:23
      1    0.0%    0.0%  LazyCompile: *Readable node:internal/streams/readable:180:18
      1    0.0%    0.0%  LazyCompile: *ReadHandlers /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/it-pb-rpc/node_modules/it-length-prefixed/src/decode.js:65:21
      1    0.0%    0.0%  LazyCompile: *Protocols /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/protocols-table.js:10:20
      1    0.0%    0.0%  LazyCompile: *NoiseHandshakePayload /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/proto/payload.js:41:43
      1    0.0%    0.0%  LazyCompile: *Multihashing.digest /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multihashing-async/src/index.js:37:23
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:91:21
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/multiaddr/src/codec.js:105:21
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/peer-store/address-book.js:238:29
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/connection-manager/index.js:108:15
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-tcp/node_modules/multiaddr/src/codec.js:103:21
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-mplex/src/mplex.js:143:12
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-kad-dht/src/peer-routing/index.js:72:12
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-kad-dht/src/peer-list/peer-distance-list.js:63:29
      1    0.0%    0.0%  LazyCompile: *<anonymous> /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/asn1.js/lib/asn1/base/buffer.js:91:36

 [C++]:
   ticks  total  nonlib   name
   1404    2.7%   12.1%  epoll_pwait
    433    0.8%    3.7%  __libc_write
    156    0.3%    1.3%  __libc_malloc
    130    0.3%    1.1%  __GI___pthread_mutex_unlock
    127    0.2%    1.1%  __pthread_cond_signal
     76    0.1%    0.7%  __libc_read
     75    0.1%    0.6%  __pthread_cond_timedwait
     59    0.1%    0.5%  do_futex_wait.constprop.0
     38    0.1%    0.3%  cfree
     30    0.1%    0.3%  __mprotect
     28    0.1%    0.2%  __getpid
     27    0.1%    0.2%  epoll_ctl
     25    0.0%    0.2%  __GI___pthread_mutex_lock
     18    0.0%    0.2%  __write
     15    0.0%    0.1%  calloc
     15    0.0%    0.1%  __lll_lock_wait
     13    0.0%    0.1%  operator new(unsigned long)
     13    0.0%    0.1%  accept4
     12    0.0%    0.1%  shutdown
     12    0.0%    0.1%  __GI___pthread_getspecific
      9    0.0%    0.1%  getsockopt
      9    0.0%    0.1%  fwrite
      6    0.0%    0.1%  getsockname
      5    0.0%    0.0%  __mmap
      5    0.0%    0.0%  __GI___pthread_rwlock_wrlock
      4    0.0%    0.0%  syscall
      4    0.0%    0.0%  __GI___pthread_rwlock_unlock
      3    0.0%    0.0%  posix_memalign
      3    0.0%    0.0%  operator delete(void*)
      2    0.0%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
      2    0.0%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      2    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      2    0.0%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)
      2    0.0%    0.0%  sigaddset
      2    0.0%    0.0%  operator new[](unsigned long)
      2    0.0%    0.0%  getpeername
      2    0.0%    0.0%  __pthread_cond_broadcast
      2    0.0%    0.0%  __munmap
      2    0.0%    0.0%  __errno_location
      1    0.0%    0.0%  std::_Rb_tree_increment(std::_Rb_tree_node_base*)
      1    0.0%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)
      1    0.0%    0.0%  sigemptyset
      1    0.0%    0.0%  operator new[](unsigned long, std::nothrow_t const&)
      1    0.0%    0.0%  operator delete[](void*)
      1    0.0%    0.0%  char* std::string::_S_construct<char const*>(char const*, char const*, std::allocator<char> const&, std::forward_iterator_tag)
      1    0.0%    0.0%  brk
      1    0.0%    0.0%  __clock_gettime
      1    0.0%    0.0%  __GI___pthread_mutex_init
      1    0.0%    0.0%  _IO_padn
      1    0.0%    0.0%  _IO_file_xsputn
      1    0.0%    0.0%  _IO_default_xsputn

 [Summary]:
   ticks  total  nonlib   name
   6291   12.1%   54.4%  JavaScript
   2786    5.4%   24.1%  C++
   1891    3.6%   16.3%  GC
  40271   77.7%          Shared libraries
   2489    4.8%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
    433   52.2%    0.8%  __libc_write
    137   16.5%    0.3%  __libc_malloc
     48    5.8%    0.1%  __GI___pthread_mutex_unlock
     28    3.4%    0.1%  __getpid
     26    3.1%    0.1%  __mprotect
     25    3.0%    0.0%  cfree
     22    2.7%    0.0%  __GI___pthread_mutex_lock
     17    2.0%    0.0%  __write
     15    1.8%    0.0%  calloc
     12    1.4%    0.0%  operator new(unsigned long)
      9    1.1%    0.0%  fwrite
      9    1.1%    0.0%  __GI___pthread_getspecific
      6    0.7%    0.0%  getsockname
      5    0.6%    0.0%  __GI___pthread_rwlock_wrlock
      4    0.5%    0.0%  syscall
      4    0.5%    0.0%  __GI___pthread_rwlock_unlock
      3    0.4%    0.0%  posix_memalign
      3    0.4%    0.0%  __pthread_cond_signal
      2    0.2%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)
      2    0.2%    0.0%  std::__detail::_Prime_rehash_policy::_M_next_bkt(unsigned long) const
      2    0.2%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)
      2    0.2%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base*)
      2    0.2%    0.0%  operator new[](unsigned long)
      2    0.2%    0.0%  operator delete(void*)
      2    0.2%    0.0%  getpeername
      2    0.2%    0.0%  epoll_ctl
      1    0.1%    0.0%  std::_Rb_tree_increment(std::_Rb_tree_node_base*)
      1    0.1%    0.0%  std::_Rb_tree_decrement(std::_Rb_tree_node_base const*)
      1    0.1%    0.0%  operator new[](unsigned long, std::nothrow_t const&)
      1    0.1%    0.0%  operator delete[](void*)
      1    0.1%    0.0%  __lll_lock_wait
      1    0.1%    0.0%  __errno_location
      1    0.1%    0.0%  __GI___pthread_mutex_init
      1    0.1%    0.0%  _IO_file_xsputn

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
  39058   75.3%  /home/amanda/.nvm/versions/node/v15.12.0/bin/node
  28209   72.2%    /home/amanda/.nvm/versions/node/v15.12.0/bin/node
  10826   38.4%      LazyCompile: *redMul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/native/bn.js:1228:9
   9751   90.1%        LazyCompile: *diffAddDbl /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5743:13
   9747  100.0%          LazyCompile: *jmul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5891:7
   8163   83.7%            LazyCompile: *derive /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/ecdh.js:231:9
   1584   16.3%            LazyCompile: ~jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5918:12
    581    5.4%        LazyCompile: *_addM1 /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7219:9
    528   90.9%          LazyCompile: *add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7193:6
    520   98.5%            LazyCompile: *_fixedNafMul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:443:15
      8    1.5%            LazyCompile: ~jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1663:12
     47    8.1%          LazyCompile: ~_add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7211:7
     27   57.4%            LazyCompile: ~add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7193:6
     10   21.3%            LazyCompile: *_fixedNafMul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:443:15
      6   12.8%            LazyCompile: *add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7193:6
      4    8.5%            LazyCompile: *jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1663:12
      6    1.0%          LazyCompile: *_add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7211:7
      3   50.0%            LazyCompile: *_fixedNafMul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:443:15
      2   33.3%            LazyCompile: *jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1663:12
      1   16.7%            LazyCompile: *add /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:7193:6
    454    4.2%        LazyCompile: *_fixedNafMul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:443:15
    227   50.0%          LazyCompile: ~jmul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1645:7
    227  100.0%            LazyCompile: ~jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1663:12
    227   50.0%          LazyCompile: *jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1663:12
    223   98.2%            LazyCompile: *generateKeypair /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/utils.js:16:25
      4    1.8%            LazyCompile: ~mulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:1621:11
   5589   19.8%      LazyCompile: *redSqr /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/native/bn.js:1301:9
   5584   99.9%        LazyCompile: *diffAddDbl /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5743:13
   5579   99.9%          LazyCompile: *jmul /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5891:7
   4605   82.5%            LazyCompile: *derive /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/ecdh.js:231:9
    974   17.5%            LazyCompile: ~jmulBlind /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/bcrypto/lib/js/elliptic.js:5918:12
   2317    8.2%      LazyCompile: ~sign node:internal/crypto/sig:123:36
   2317  100.0%        LazyCompile: ~exports.hashAndSign /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/rsa.js:61:38
   2317  100.0%          LazyCompile: ~sign /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-crypto/src/keys/rsa-class.js:61:14
   1888   81.5%            LazyCompile: ~signPayload /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/utils.js:40:27
    395   17.0%            LazyCompile: *performHandshake /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p-noise/dist/src/noise.js:106:27
     34    1.5%            LazyCompile: ~Envelope.seal /home/amanda/Desktop/ipfs-kad-dht-evaluation/node_modules/libp2p/src/record/envelope/index.js:147:17
    772    2.7%      /home/amanda/.nvm/versions/node/v15.12.0/bin/node
    203   26.3%        LazyCompile: *processTicksAndRejections node:internal/process/task_queues:66:35
